proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/CellularModule.vb,95,32,16,47,1,0,0,4,0,3624,3.62 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Processes.vb,23,15,1,7,1,0,0,0,0,600,600 B
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/RNATypes.vb,79,49,13,17,1,0,0,0,0,3443,3.44 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,LocalRepository/CellularLocation.vb,9,0,3,6,1,2,0,0,0,170,170 B
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,LocalRepository/Molecule.vb,23,4,6,13,2,7,0,0,0,566,566 B
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,LocalRepository/Operon.vb,16,0,5,11,1,3,0,1,0,372,372 B
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,LocalRepository/Reaction.vb,76,4,13,59,3,17,0,3,0,2736,2.74 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,MetabolicThermodynamics/MetaboliteThermoData.vb,20,7,5,8,1,4,0,0,0,803,803 B
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,MetabolicThermodynamics/ThermoBoundResult.vb,22,8,5,9,1,5,0,0,0,743,743 B
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,MetabolicThermodynamics/ThermoFluxCalculator.vb,81,24,12,45,1,0,0,1,0,3629,3.63 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Molecule/Genotype.vb,51,24,7,20,1,0,0,3,0,2395,2.40 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Molecule/Phenotype.vb,51,14,9,28,1,0,0,2,0,1779,1.78 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Molecule/Protein.vb,40,13,7,20,1,2,1,1,0,1179,1.18 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Molecule/TranscriptsUnit.vb,29,16,5,8,1,0,0,0,0,933,933 B
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Process/CentralDogma.vb,115,51,12,52,1,3,0,2,0,4291,4.29 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Process/Kinetics.vb,79,21,12,46,1,6,0,3,0,2954,2.95 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Process/Metabolism.vb,104,36,15,53,1,9,0,3,0,3899,3.90 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Process/Regulation.vb,40,19,6,15,1,0,0,1,0,1176,1.18 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Vector/ChromosomeComposition.vb,48,19,7,22,1,5,0,3,0,1552,1.55 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Vector/ProteinComposition.vb,177,95,14,68,1,23,1,6,0,5727,5.73 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,Cellular/Vector/RNAComposition.vb,87,28,10,49,1,6,0,5,0,3152,3.15 KB
G:/GCModeller/src/GCModeller/engine/Model/Model.Core.NET5.vbproj,<project>,1397,490,200,707,27,92,3,50,0,50657,50.66 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,Analysis.vb,113,24,10,79,1,0,0,3,0,4329,4.33 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,RawXmlKit.vb,321,80,43,198,1,0,0,7,0,12364,12.36 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,Simulator.vb,380,90,40,250,2,0,2,13,0,16682,16.68 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,zzz.vb,10,0,4,6,1,0,1,0,0,147,147 B
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,Debugger/Debugger.vb,255,28,32,195,1,0,2,7,0,10753,10.75 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,Modeller/Compiler.vb,253,56,24,173,1,0,0,10,0,11297,11.30 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,Modeller/Editor.vb,110,39,12,59,1,0,0,10,0,3692,3.69 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,Modeller/Enzymatic.vb,61,3,12,46,1,0,0,3,0,2208,2.21 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,Modeller/Modeller.vb,184,49,20,115,1,0,1,10,0,7416,7.42 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/vcellkit.vbproj,<project>,1687,369,197,1121,10,0,6,63,0,68888,68.89 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/test/test.vbproj,Program.vb,84,0,9,75,1,0,3,0,0,5276,5.28 KB
G:/GCModeller/src/GCModeller/engine/vcellkit/test/test.vbproj,<project>,84,0,9,75,1,0,3,0,0,5276,5.28 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,BasicTerm.vb,9,0,2,7,1,5,0,0,0,223,223 B
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,Extensions.vb,14,0,2,12,1,0,0,1,0,490,490 B
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,IO/ParserIO.vb,134,21,17,96,1,0,1,4,0,5849,5.85 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,IO/Writer.vb,119,16,16,87,1,0,0,3,0,5201,5.20 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,Tree/Builder.vb,131,18,15,98,1,0,0,5,0,5403,5.40 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,Tree/GenericTree.vb,53,23,6,24,1,5,0,2,0,1671,1.67 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,IO/Models/header.vb,27,3,4,20,1,11,0,1,0,1207,1.21 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,IO/Models/OBOFile.vb,327,194,26,107,1,1,5,4,0,11844,11.84 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,IO/Models/RawTerm.vb,66,12,9,45,1,2,0,4,0,2570,2.57 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,IO/Models/TextParser.vb,44,1,5,38,1,0,0,2,0,2030,2.03 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,IO/Reflection/Field.vb,51,16,8,27,1,3,3,1,0,1599,1.60 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,IO/Reflection/Reflector.vb,78,6,12,60,1,0,0,3,0,3136,3.14 KB
G:/GCModeller/src/GCModeller/foundation/OBO_Foundry/obo_foundry-netcore5.vbproj,<project>,1053,310,122,621,12,27,9,30,0,41223,41.22 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,TAB/Parser.vb,31,0,6,25,1,0,0,1,0,1143,1.14 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,TAB/v27.vb,59,3,4,52,1,42,0,1,0,2585,2.58 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,XML/MIF.vb,10,0,3,7,1,2,0,0,0,233,233 B
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,XML/v30.vb,23,12,4,7,1,1,0,0,0,605,605 B
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,XML/XmlCommon.vb,107,57,14,36,4,13,0,4,0,4110,4.11 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,XML/MIF30/Schema.vb,55,30,6,19,2,12,0,0,0,1892,1.89 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,XML/[xsd]net.sf.psidev.mi/MIF25.vb,51,7,7,37,1,2,0,1,0,1782,1.78 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,XML/[xsd]net.sf.psidev.mi/Nodes/Entry.vb,57,0,7,50,1,3,0,3,0,2156,2.16 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,XML/[xsd]net.sf.psidev.mi/Nodes/ExperimentDescription.vb,39,0,10,29,7,12,0,1,0,1564,1.56 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,XML/[xsd]net.sf.psidev.mi/Nodes/Interactor.vb,58,0,14,44,8,15,0,2,0,2049,2.05 KB
G:/GCModeller/src/GCModeller/foundation/PSICQUIC/psidev/psidev.vbproj,<project>,490,109,75,306,27,102,0,13,0,18119,18.12 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Workspace.vb,183,11,34,138,1,13,1,6,0,6848,6.85 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Fasta/FastaCollection.vb,57,11,12,34,1,3,1,3,0,2096,2.10 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Fasta/GeneObject.vb,84,3,17,64,1,5,4,0,0,3235,3.23 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Fasta/ProteinSeq.vb,33,0,9,24,1,2,4,0,0,975,975 B
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Model.vb,57,8,11,38,1,8,0,2,0,1842,1.84 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/ReactionDirections.vb,72,50,3,19,1,0,0,0,0,3695,3.69 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Reader/AttrDataCollection.vb,91,16,14,61,1,2,1,5,0,3256,3.26 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Reader/AttrValDatFile.vb,91,46,9,36,1,2,0,3,0,3571,3.57 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Reader/FeatureElement.vb,123,1,23,99,2,4,0,5,0,4099,4.10 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Reader/FileMeta.vb,83,1,13,69,1,8,0,2,0,3009,3.01 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/compounds.vb,97,20,13,64,1,13,0,5,0,3618,3.62 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/enzrxns.vb,104,56,11,37,2,16,0,0,0,4817,4.82 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/genes.vb,65,16,9,40,1,9,0,3,0,2363,2.36 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/pathways.vb,106,73,6,27,1,9,0,1,0,4937,4.94 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/proteins.vb,63,18,10,35,1,7,0,3,0,2641,2.64 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/protligandcplxes.vb,11,0,3,8,1,2,0,0,0,307,307 B
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/reactions.vb,238,136,12,90,1,19,0,4,0,13614,13.61 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/regulation.vb,13,0,3,10,1,3,0,0,0,368,368 B
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/rnas.vb,13,0,3,10,1,3,0,0,0,347,347 B
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/species.vb,47,10,6,31,1,14,0,1,0,2572,2.57 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Files/transunits.vb,29,21,3,5,1,1,0,0,0,1587,1.59 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Reflection/AttributeField.vb,28,0,7,21,1,1,1,2,0,777,777 B
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Reflection/ElementFactory.vb,19,0,5,14,1,0,2,1,0,616,616 B
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Reflection/Factory.vb,51,0,8,43,1,0,1,3,0,1843,1.84 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,Models/Reflection/ObjectWriter.vb,100,6,17,77,1,0,2,5,0,3684,3.68 KB
G:/GCModeller/src/GCModeller/models/BioCyc/BioCyc.vbproj,<project>,1858,503,261,1094,27,144,17,54,0,76717,76.72 KB
G:/GCModeller/src/GCModeller/models/BioCyc/test/test.vbproj,Program.vb,44,0,13,31,1,0,1,0,0,1406,1.41 KB
G:/GCModeller/src/GCModeller/models/BioCyc/test/test.vbproj,<project>,44,0,13,31,1,0,1,0,0,1406,1.41 KB
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,Extensions.vb,58,8,7,43,1,0,0,2,0,2126,2.13 KB
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,v1.5.vb,24,3,4,17,1,0,0,1,0,793,793 B
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,v2.0.vb,59,12,11,36,1,0,0,1,0,2198,2.20 KB
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,v2.1.vb,121,25,16,80,1,0,0,4,0,4908,4.91 KB
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,v1.0/components.vb,78,15,14,49,4,12,0,3,0,2531,2.53 KB
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,v1.0/matrix.vb,127,39,17,71,4,0,0,6,0,4900,4.90 KB
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,v1.0/namesOf.vb,44,9,9,26,3,0,3,0,0,1434,1.43 KB
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,v1.0/v1.0.vb,178,102,12,64,1,13,0,4,0,6561,6.56 KB
G:/GCModeller/src/GCModeller/models/BIOM/BIOM/BIOM.NET5.vbproj,<project>,689,213,90,386,16,25,3,21,0,25451,25.45 KB
G:/GCModeller/src/GCModeller/models/GPML/PathVisio/GPML.vbproj,GraphBuilder.vb,51,0,8,43,1,0,0,1,0,1951,1.95 KB
G:/GCModeller/src/GCModeller/models/GPML/PathVisio/GPML.vbproj,Xml/Components.vb,52,0,16,36,5,10,0,2,0,1268,1.27 KB
G:/GCModeller/src/GCModeller/models/GPML/PathVisio/GPML.vbproj,Xml/Graphics.vb,61,0,14,47,4,26,0,3,0,2133,2.13 KB
G:/GCModeller/src/GCModeller/models/GPML/PathVisio/GPML.vbproj,Xml/Network.vb,42,0,11,31,3,11,0,2,0,1155,1.16 KB
G:/GCModeller/src/GCModeller/models/GPML/PathVisio/GPML.vbproj,Xml/Pathway.vb,29,1,9,19,1,11,0,0,0,941,941 B
G:/GCModeller/src/GCModeller/models/GPML/PathVisio/GPML.vbproj,<project>,235,1,58,176,14,58,0,8,0,7448,7.45 KB
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,Enzyme.vb,13,0,4,9,1,2,0,1,0,374,374 B
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,ProjectReader.vb,92,10,18,64,1,2,3,4,0,3334,3.33 KB
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,ProjectWriter.vb,68,11,14,43,1,0,5,0,0,2534,2.53 KB
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,Utils.vb,55,0,8,47,1,0,0,3,0,1925,1.93 KB
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,My Project/Resources.Designer.vb,1221,875,59,287,1,53,0,0,0,58689,58.69 KB
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,Project/Project.vb,6,0,2,4,1,2,0,0,0,120,120 B
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,Project/ProteinSet.vb,7,0,3,4,1,1,0,0,0,154,154 B
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,Project/Sys_set.vb,31,3,6,22,6,12,0,0,0,715,715 B
G:/GCModeller/src/GCModeller/models/ncbi-BioSystems/BioSystems.vbproj,<project>,1493,899,114,480,13,72,8,8,0,67845,67.84 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,BiologicalObjectCluster.vb,51,0,5,46,1,0,0,4,0,1970,1.97 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,CompoundSupportsEvidence.vb,96,28,10,58,1,0,0,1,0,4059,4.06 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,GraphBackground.vb,121,18,19,84,3,0,1,4,0,4680,4.68 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,IgnoreList.vb,14,0,2,12,1,0,0,1,0,341,341 B
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,KOLinks.vb,62,21,5,36,1,5,0,2,0,2274,2.27 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,SimpleBuilder.vb,105,11,17,77,1,0,3,2,0,4308,4.31 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,Dunnart/Builder.vb,199,9,30,160,1,0,0,3,0,7955,7.96 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,Dunnart/Components.vb,78,36,10,32,5,20,0,0,0,2212,2.21 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,Dunnart/GraphObject.vb,19,3,4,12,1,4,0,1,0,521,521 B
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,KEGGMap/PathwayMapNetwork.vb,132,30,16,86,1,0,2,2,0,5040,5.04 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,KEGGMap/PathwayNetwork.vb,45,7,7,31,1,0,0,1,0,1545,1.54 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,My Project/Resources.Designer.vb,136,90,9,37,1,3,0,0,0,4367,4.37 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,PathwayMaps/MapAssignment.vb,124,20,17,87,1,0,0,3,0,6102,6.10 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,PathwayMaps/MaxGraphAsignment.vb,23,4,7,12,1,0,1,1,0,648,648 B
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,PathwayMaps/ReferenceMap.vb,569,38,64,467,1,0,5,10,0,26718,26.72 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/CompoundNodeTable.vb,114,0,17,97,1,1,1,3,0,4382,4.38 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/EnzymaticInformation.vb,202,17,21,164,1,0,1,1,0,8969,8.97 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/GetGeneSymbols.vb,84,5,6,73,1,0,0,2,0,3614,3.61 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/NamespaceDoc.vb,8,3,1,4,1,0,0,0,0,227,227 B
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/NetworkExpansion.vb,133,18,12,103,1,0,0,1,0,6200,6.20 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/Styles.vb,84,7,9,68,1,0,2,0,0,3922,3.92 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/Builder/BuilderBase.vb,274,41,35,198,1,0,2,3,0,11645,11.64 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/Builder/EdgeFilter.vb,137,18,26,93,4,0,3,5,0,5550,5.55 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/Builder/ReactionClassNetwork.vb,60,12,10,38,1,0,2,0,0,2523,2.52 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/Builder/ReactionNetwork.vb,403,102,42,259,2,0,2,8,0,17424,17.42 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/Models/MapCache.vb,132,26,24,82,1,0,1,6,0,4545,4.54 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/Models/ReactionClassTable.vb,115,46,12,57,1,4,1,6,0,4679,4.68 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,ReactionNetwork/Models/ReactionTable.vb,190,58,20,112,1,8,0,7,0,7752,7.75 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGG/KEGGNetwork.NET5.vbproj,<project>,3710,668,457,2585,38,45,27,77,0,154172,154.17 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGGGraphVisualizer/KEGGGraphVisualizer.vbproj,FunctionalNetwork.vb,243,16,33,194,1,0,0,2,0,10482,10.48 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGGGraphVisualizer/KEGGGraphVisualizer.vbproj,ReferenceMapRender.vb,487,35,55,397,1,0,0,12,0,22894,22.89 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGGGraphVisualizer/KEGGGraphVisualizer.vbproj,zzz.vb,3,0,1,2,0,0,0,0,0,84,84 B
G:/GCModeller/src/GCModeller/models/Networks/KEGGGraphVisualizer/KEGGGraphVisualizer.vbproj,Styles/BlockStyle.vb,126,8,17,101,1,1,1,4,0,5233,5.23 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGGGraphVisualizer/KEGGGraphVisualizer.vbproj,Styles/PlainStyle.vb,116,3,17,96,1,1,1,4,0,4632,4.63 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGGGraphVisualizer/KEGGGraphVisualizer.vbproj,Styles/RenderStyle.vb,131,2,18,111,1,0,1,2,0,5546,5.55 KB
G:/GCModeller/src/GCModeller/models/Networks/KEGGGraphVisualizer/KEGGGraphVisualizer.vbproj,<project>,1106,64,141,901,5,2,3,24,0,48871,48.87 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,Enzyme.vb,33,5,4,24,1,3,1,1,0,1122,1.12 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,UniProtExtensions.vb,40,9,4,27,1,0,0,1,0,1519,1.52 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,Membrane_transport/Membrane_transport.vb,327,32,41,254,1,0,1,3,0,14851,14.85 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,MetabolicComplementation/CompoundOrigins.vb,53,11,7,35,1,0,0,2,0,2028,2.03 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,MetabolicComplementation/EndPointAnalysis.vb,95,11,14,70,1,0,1,3,0,4092,4.09 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,MetabolicComplementation/MetabolicComplementation.vb,202,43,24,135,1,0,4,2,0,9040,9.04 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,MetabolicComplementation/MetabolicEndPoints.vb,56,6,10,40,2,4,0,4,0,2066,2.07 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,My Project/Application.Designer.vb,12,9,1,2,0,0,0,0,0,434,434 B
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,My Project/AssemblyInfo.vb,36,15,6,15,0,0,0,0,0,1304,1.30 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,My Project/Resources.Designer.vb,63,23,8,32,1,2,0,0,0,2805,2.81 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,My Project/Settings.Designer.vb,74,9,12,53,2,2,1,0,0,3055,3.06 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,PathwayProfile/EnrichmentProfiles.vb,14,0,3,11,1,4,0,1,0,406,406 B
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,PathwayProfile/NetworkVisualizer.vb,39,0,4,35,1,0,0,1,0,1620,1.62 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,PathwayProfile/PathwayProfile.vb,123,22,15,86,1,0,0,4,0,4998,5.00 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,PathwayProfile/Profile.vb,54,18,8,28,1,4,2,1,0,1738,1.74 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,PathwayProfile/ProfileMatrix.vb,131,34,17,80,1,0,0,4,0,5727,5.73 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,UniProt/TaxonomyIndex.vb,39,9,6,24,2,5,0,2,0,1240,1.24 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,UniProt/TaxonomyIndexExtensions.vb,65,0,7,58,1,0,0,2,0,2634,2.63 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,UniProt/TaxonomyRef.vb,112,24,18,70,3,11,1,4,0,3296,3.30 KB
G:/GCModeller/src/GCModeller/models/Networks/Microbiome/Microbiome.NET5.vbproj,UniProt/TaxonomyRepository.vb,155,44,19,92,1,3,0,10,0,6497,6.50 KB
